,nflId,pressure_delta,displayName
251,42403.0,0.0014948359487209435,Randy Gregory
252,43062.0,0.0014906633574816933,Nick Dzubnar
253,38555.0,0.0014897366533532061,Dont'a Hightower
254,42382.0,0.001484523446826788,Eddie Goldman
255,52863.0,0.0014753824064290765,Krys Barnes
256,52481.0,0.0014749204806299555,Davon Hamilton
257,43333.0,0.0014682593984806378,Jihad Ward
258,47809.0,0.0014630874238933235,Montez Sweat
259,46487.0,0.0014595358295484298,Poona Ford
260,52846.0,0.0014571040615940394,Jonah Williams
261,44888.0,0.0014476563959274745,Alex Anzalone
262,42480.0,0.0014469111502293805,Grady Jarrett
263,48520.0,0.001441591124741022,Anthony Rush
264,53504.0,0.0014382825276258156,Osa Odighizuwa
265,46313.0,0.0014359813177662745,Justin Lawler
266,52510.0,0.001424882052276066,Alex Highsmith
267,53991.0,0.0014179180957498265,Forrest Merrill
268,53740.0,0.001408772967712537,Josiah Bronson
269,44885.0,0.0014020768534522582,Jordan Willis
270,42869.0,0.001393906465853098,James Vaughters
271,43330.0,0.0013873071508804374,Reggie Ragland
272,52835.0,0.0013868551861420694,Michael Hoecht
273,46657.0,0.0013854087060067187,Dennis Gardeck
274,52416.0,0.001369788408567606,Isaiah Simmons
275,47793.0,0.0013603844829205504,Devin Bush
276,37089.0,0.001348597353422947,Ryan Kerrigan
277,46329.0,0.0013477276374053992,Danny Johnson
278,43435.0,0.0013385788323687674,Matt Judon
279,34465.0,0.0013376875626364977,Malcolm Jenkins
280,46264.0,0.0013285615440001776,Sebastian Joseph
281,53447.0,0.0013257813408448192,Jaelan Phillips
282,47939.0,0.0013178521673877241,Justin Hollins
283,42816.0,0.0013147953958808321,Troy Hill
284,53460.0,0.0012987805570668287,Odafe Oweh
285,42436.0,0.0012926398821152011,Henry Anderson
286,42560.0,0.0012904411975292465,Rakeem Nunez-Roches
287,42401.0,0.0012899274845034326,Markus Golden
288,37240.0,0.0012685709772249994,Pernell McPhee
289,40000.0,0.0012633402567727868,Jamie Collins
290,52566.0,0.0012595823800008953,Bryce Hall
291,43350.0,0.0012588753281659554,Vonn Bell
292,52556.0,0.0012574965347298174,Alton Robinson
293,40017.0,0.0012497886988939028,Tyrann Mathieu
294,41341.0,0.0012493736480383134,DaQuan Jones
295,46135.0,0.001243119310470631,Lorenzo Carter
296,44829.0,0.0012406675818616166,Jonathan Allen
297,44847.0,0.0012403139547899724,Malik McDowell
298,44842.0,0.0012402812848729984,T.J. Watt
299,46618.0,0.0012387139230895352,Taylor Stallworth
300,35470.0,0.0012291775156378151,Jerry Hughes
301,46416.0,0.0012217459371317353,Jacob Tuioti-Mariner
302,42349.0,0.001218322529609564,Leonard Williams
303,44915.0,0.0012128919044862574,Trey Hendrickson
304,44926.0,0.0012077786257794591,Rayshawn Jenkins
305,42378.0,0.0011991911388487425,Mario Edwards
306,40030.0,0.0011976633227453325,John Jenkins
307,42433.0,0.0011974328165132188,Carl Davis
308,37087.0,0.0011961205010704555,Robert Quinn
309,52482.0,0.001195648481089295,Zack Baun
310,47917.0,0.0011931299928116363,Greg Gaines
311,52415.0,0.0011915664379501892,Derrick Brown
312,48537.0,0.001188930699643783,Carl Granderson
313,48117.0,0.0011868878802582077,Demetrius Flannigan-Fowles
314,37145.0,0.0011821345094737447,Justin Houston
315,47816.0,0.0011714760165966235,Byron Murphy
316,44991.0,0.0011678028295292694,Davon Godchaux
317,47892.0,0.0011664780034919492,Khari Willis
318,47785.0,0.0011653257595322227,Nick Bosa
319,52582.0,0.0011619581319310245,Larrell Murchison
320,37104.0,0.001159641204323138,Cameron Heyward
321,47868.0,0.0011530698046383948,Jaylon Ferguson
322,47889.0,0.0011443641492901125,Maxx Crosby
323,52555.0,0.0011396609107833205,Khalid Kareem
324,53621.0,0.0011388549304245763,Quinton Bohanna
325,43301.0,0.0011378077283582609,Sheldon Rankins
326,41243.0,0.0011364138238649261,C.J. Mosley
