,nflId,pressure_delta,displayName
433,44976.0,0.0002113526246462745,Matt Milano
434,52410.0,0.0002110521642787518,Chase Young
435,47787.0,0.00021096758233255227,Clelin Ferrell
436,46255.0,0.00020967021571497997,Jacob Martin
437,43306.0,0.00020553178059572186,Keanu Neal
438,45274.0,0.00020176401648391355,Adam Butler
439,47933.0,0.0001993846993435417,Kingsley Keke
440,45533.0,0.0001933131053428399,Joseph Jones
441,40608.0,0.00019045082508128926,Damion Square
442,38542.0,0.00018907233716092058,Fletcher Cox
443,52522.0,0.00018857316725799813,Leki Fotu
444,41227.0,0.000187519281483656,Jadeveon Clowney
445,35454.0,0.0001854150675063008,Jason Pierre-Paul
446,52422.0,0.00018172074329698097,Javon Kinlaw
447,42365.0,0.00017719688426352985,Bud Dupree
448,47863.0,0.00017458244298799766,Sione Takitaki
449,46148.0,0.00016840279620036807,Rasheem Green
450,45033.0,0.00015548723040767777,Ifeadi Odenigbo
451,53513.0,0.00014394739654776257,Chauncey Golston
452,38559.0,0.00013664106014651207,Harrison Smith
453,52464.0,0.00013066285651132975,Raekwon Davis
454,38667.0,0.00012201523726785009,Malik Jackson
455,53645.0,0.00011047395499740665,Quincy Roche
456,42360.0,0.000101251830650714,Arik Armstead
457,53457.0,8.36270805959186e-05,Payton Turner
458,53602.0,8.085055615785017e-05,Tedarrell Slaton
459,47867.0,6.749306482211196e-05,Khalen Saunders
460,42381.0,6.266709516179828e-05,Preston Smith
461,43694.0,6.0995048798495614e-05,Michael Pierce
462,46190.0,4.5920372138889366e-05,Taron Johnson
463,40253.0,3.055853848482384e-05,Lerentee McCray
464,33131.0,2.2247461224940143e-05,Calais Campbell
465,52455.0,1.2614184070524797e-05,Marlon Davidson
466,38548.0,-6.012978135877928e-06,Melvin Ingram
467,43392.0,-1.3317368207990676e-05,Sheldon Day
468,35493.0,-1.4402351390154062e-05,Carlos Dunlap
469,43326.0,-1.6778793277474377e-05,Chris Jones
470,48027.0,-1.942223541761656e-05,Kaden Elliss
471,48008.0,-3.7608446881520534e-05,Darryl Johnson
472,42355.0,-4.026023886623231e-05,Danny Shelton
473,53585.0,-4.221168457161518e-05,Isaiahh Loudermilk
474,47948.0,-7.192141952082901e-05,Joe Jackson
475,40171.0,-9.940584162683786e-05,Nicholas Williams
476,53450.0,-0.0001157704087417931,Kwity Paye
477,46205.0,-0.00012295020537588495,Marquis Haynes
478,53459.0,-0.00014144579011712561,Gregory Rousseau
479,52640.0,-0.00014276565720106358,Carlos Davis
480,42535.0,-0.0001631961284656031,Darius Philon
481,46504.0,-0.00018029209458473778,Daniel Ekuale
482,43393.0,-0.00018188250437231718,Tavon Young
483,43938.0,-0.00020433202719373462,Antwaun Woods
484,40051.0,-0.00024648668701501603,Alex Okafor
